freq	kvnp_7_p	kvnp_10_p	kvnp_11_c	kvnp_14_c	7_p_std	10_p_std	11_c_std	14_c_std	p_mean	c_mean
306.45	60.958115	52.568207	57.92356	59.908516	0.689267071	0.525426601	0.639274774	0.642760044	0.607346836	0.641017409
307.8	60.90334	52.577045	57.88966	59.87317	0.688735182	0.525513555	0.638951225	0.642428277	0.607124369	0.640689751
309.15	60.84831	52.58557	57.856903	59.838417	0.688200817	0.52559743	0.638638584	0.642102075	0.606899124	0.64037033
310.5	60.793026	52.593773	57.825253	59.80426	0.687663986	0.525678137	0.638336509	0.641781468	0.606671061	0.640058989
311.85	60.737495	52.60161	57.79468	59.77069	0.687124755	0.525755242	0.638044714	0.64146637	0.606439999	0.639755542
313.2	60.681725	52.609066	57.765152	59.737713	0.686583205	0.525828599	0.637762892	0.641156839	0.606205902	0.639459865
314.55	60.625713	52.616123	57.736633	59.70531	0.686039304	0.525898031	0.6374907	0.640852695	0.605968667	0.639171697
315.9	60.56947	52.62275	57.709087	59.673485	0.68549316	0.525963232	0.637227794	0.640553977	0.605728196	0.638890886
317.25	60.513004	52.62894	57.68248	59.642227	0.684944851	0.526024133	0.636973851	0.64026058	0.605484492	0.638617216
318.6	60.456318	52.634666	57.656776	59.611538	0.684394405	0.526080469	0.636728526	0.639972524	0.605237437	0.638350525
319.95	60.39941	52.639908	57.631935	59.5814	0.683841804	0.526132044	0.636491438	0.639689641	0.604986924	0.638090539
321.3	60.3423	52.64465	57.60792	59.551823	0.683287241	0.526178699	0.636262233	0.639412022	0.60473297	0.637837128
322.65	60.28499	52.64888	57.584705	59.52279	0.682730736	0.526220316	0.636040664	0.639139511	0.604475526	0.637590087
324	60.22748	52.652576	57.56224	59.49429	0.682172289	0.52625668	0.635826253	0.638872001	0.604214484	0.637349127
325.35	60.169785	52.655727	57.5405	59.466316	0.681612046	0.526287681	0.635618761	0.638609429	0.603949864	0.637114095
326.7	60.11191	52.658318	57.519447	59.43887	0.681050054	0.526313173	0.635417827	0.638351814	0.603681614	0.63688482
328.05	60.05386	52.660324	57.49903	59.41193	0.680486364	0.52633291	0.635222962	0.638098947	0.603409637	0.636660955
329.4	59.995647	52.661755	57.479233	59.385494	0.67992109	0.526346989	0.635034015	0.637850811	0.60313404	0.636442413
330.75	59.93728	52.662582	57.46001	59.35956	0.679354321	0.526355126	0.634850546	0.637607387	0.602854724	0.636228967
332.1	59.87876	52.6628	57.441326	59.334106	0.678786067	0.52635727	0.634672222	0.637368469	0.602571669	0.636020345
333.45	59.820107	52.66239	57.423153	59.309128	0.678216521	0.526353237	0.634498774	0.637134018	0.602284879	0.635816396
334.8	59.76132	52.661354	57.405453	59.284615	0.677645674	0.526343044	0.634329842	0.636903932	0.601994359	0.635616887
336.15	59.70241	52.65967	57.38819	59.26056	0.677073632	0.526326475	0.63416508	0.636678145	0.601700054	0.635421612
337.5	59.643394	52.657333	57.371338	59.23695	0.676500561	0.526303482	0.63400424	0.636456535	0.601402022	0.635230388
338.85	59.58428	52.654335	57.35486	59.21378	0.675926539	0.526273986	0.63384697	0.636239055	0.601100262	0.635043013
340.2	59.52507	52.65067	57.338726	59.19103	0.675351584	0.526237927	0.633692984	0.636025517	0.600794756	0.63485925
341.55	59.46578	52.646328	57.322903	59.16869	0.674775852	0.526195208	0.633541965	0.635815827	0.60048553	0.634678896
342.9	59.406425	52.6413	57.30737	59.14676	0.67419949	0.526145739	0.633393715	0.635609986	0.600172614	0.63450185
344.25	59.347015	52.635586	57.29209	59.12522	0.673622593	0.526089521	0.633247879	0.635407805	0.599856057	0.634327842
345.6	59.287556	52.629158	57.277035	59.10406	0.67304522	0.526026278	0.633104191	0.635209192	0.599535749	0.634156691
346.95	59.22807	52.62204	57.262184	59.083275	0.672467585	0.525956246	0.632962449	0.635014098	0.599211916	0.633988274
348.3	59.168556	52.6142	57.247505	59.062843	0.671889679	0.525879111	0.63282235	0.634822317	0.598884395	0.633822333
349.65	59.109043	52.60566	57.232975	59.042763	0.671311782	0.525795089	0.632683672	0.634633841	0.598553435	0.633658756
351	59.04953	52.596382	57.21857	59.023018	0.670733885	0.525703806	0.632546187	0.634448508	0.598218845	0.633497348
352.35	58.990044	52.586376	57.204266	59.003597	0.67015625	0.52560536	0.632409667	0.634266217	0.597880805	0.633337942
353.7	58.930588	52.57566	57.190037	58.984493	0.669578906	0.525499929	0.632273862	0.634086902	0.597539418	0.633180382
355.05	58.871178	52.564194	57.175865	58.96569	0.66900201	0.525387118	0.632138601	0.633910411	0.597194564	0.633024506
356.4	58.811836	52.551994	57.16174	58.947186	0.668425773	0.525267087	0.632003789	0.633736728	0.59684643	0.632870258
357.75	58.75257	52.53905	57.14762	58.928955	0.667850275	0.525139735	0.631869024	0.633565606	0.596495005	0.632717315
359.1	58.693398	52.52536	57.133495	58.910995	0.667275689	0.525005044	0.631734212	0.633397029	0.596140366	0.63256562
360.45	58.63434	52.51092	57.11935	58.893295	0.66670221	0.524862973	0.631599209	0.633230891	0.595782592	0.63241505
361.8	58.575405	52.495735	57.105167	58.875847	0.666129926	0.524713573	0.631463843	0.63306712	0.595421749	0.632265481
363.15	58.516613	52.47979	57.09093	58.85863	0.66555903	0.524556695	0.631327962	0.632905516	0.595057863	0.632116739
364.5	58.457985	52.463085	57.076626	58.841644	0.664989727	0.52439234	0.631191441	0.63274608	0.594691034	0.631968761
365.85	58.399532	52.445625	57.06222	58.82487	0.664422123	0.524220557	0.631053947	0.632588635	0.59432134	0.631821291
367.2	58.341274	52.427406	57.047726	58.808304	0.663856412	0.524041306	0.630915613	0.632433142	0.593948859	0.631674377
368.55	58.28323	52.408413	57.03312	58.791935	0.66329278	0.523854441	0.63077621	0.632279498	0.59357361	0.631527854
369.9	58.225414	52.388668	57.018375	58.77575	0.662731362	0.523660176	0.63063548	0.632127581	0.593195769	0.63138153
371.25	58.167854	52.368153	57.0035	58.759735	0.662172429	0.523458336	0.63049351	0.631977259	0.592815382	0.631235384
372.6	58.110565	52.346863	56.988483	58.743893	0.661616128	0.52324887	0.630350184	0.631828562	0.592432499	0.631089373
373.95	58.05356	52.324806	56.973305	58.728203	0.661062585	0.523031859	0.630205322	0.631681291	0.592047222	0.630943306
375.3	57.996864	52.301987	56.957947	58.712658	0.660512042	0.52280735	0.630058741	0.631535381	0.591659696	0.630797061
376.65	57.9405	52.27839	56.94243	58.697258	0.659964723	0.522575187	0.629910644	0.631390832	0.591269955	0.630650738
378	57.88448	52.254025	56.926716	58.681976	0.659420745	0.522335468	0.629760666	0.631247391	0.590878106	0.630504028
379.35	57.82883	52.228886	56.910805	58.666817	0.658880359	0.522088134	0.629608807	0.631105105	0.590484247	0.630356956
380.7	57.773575	52.202976	56.89471	58.65177	0.658343809	0.521833214	0.629455193	0.630963869	0.590088512	0.630209531
382.05	57.718727	52.176292	56.878403	58.636826	0.657811212	0.521570679	0.629299555	0.6308236	0.589690945	0.630061578
383.4	57.66431	52.14883	56.86188	58.62197	0.657282799	0.521300489	0.629141856	0.630684158	0.589291644	0.629913007
384.75	57.610348	52.120598	56.845146	58.6072	0.656758805	0.521022724	0.628982143	0.630545522	0.588890764	0.629763833
386.1	57.55686	52.091587	56.828194	58.592514	0.656239413	0.520737294	0.628820349	0.630407675	0.588488354	0.629614012
387.45	57.50387	52.061806	56.811028	58.577896	0.655724857	0.520444289	0.628656513	0.630270467	0.588084573	0.62946349
388.8	57.451393	52.031246	56.79362	58.563335	0.655215283	0.520143619	0.628490367	0.630133793	0.587679451	0.62931208
390.15	57.39946	51.999928	56.775993	58.54884	0.654710991	0.519835491	0.628322131	0.629997739	0.587273241	0.629159935
391.5	57.34808	51.96782	56.758133	58.53438	0.654212069	0.519519591	0.628151671	0.629862013	0.58686583	0.629006842
392.85	57.297287	51.93494	56.74004	58.51997	0.653718847	0.519196096	0.627978987	0.629726757	0.586457471	0.628852872
394.2	57.247097	51.90129	56.72171	58.505592	0.65323148	0.518865025	0.627804041	0.629591801	0.586048252	0.628697921
395.55	57.19753	51.866863	56.70316	58.49124	0.652750163	0.518526309	0.627626996	0.629457089	0.585638236	0.628542042
396.9	57.148605	51.831673	56.684364	58.476917	0.65227508	0.518180086	0.627447602	0.629322649	0.585227583	0.628385126
398.25	57.100357	51.795708	56.66534	58.462605	0.651806571	0.517826238	0.627266033	0.629188313	0.584816405	0.628227173
399.6	57.05279	51.75897	56.64608	58.448303	0.651344675	0.517464785	0.627082211	0.62905407	0.58440473	0.62806814
400.95	57.005936	51.72147	56.6266	58.43401	0.650889702	0.517095835	0.626896289	0.628919912	0.583992769	0.627908101
402.3	56.95981	51.683193	56.606876	58.419716	0.650441799	0.51671924	0.626708039	0.628785744	0.58358052	0.627746892
403.65	56.91443	51.64415	56.586933	58.405415	0.65000114	0.516335109	0.626517698	0.628651511	0.583168124	0.627584605
405	56.869823	51.60434	56.56676	58.3911	0.649567986	0.515943432	0.626325163	0.628517146	0.582755709	0.627421155
406.35	56.826004	51.563766	56.54637	58.376778	0.649142485	0.515544237	0.626130556	0.628382716	0.582343361	0.627256636
407.7	56.782993	51.52243	56.525757	58.36243	0.648724829	0.515137546	0.625933821	0.628248042	0.581931188	0.627090931
409.05	56.740807	51.48033	56.50493	58.348064	0.648315185	0.514723338	0.625735043	0.628113198	0.581519262	0.626924121
410.4	56.699463	51.437466	56.483887	58.333664	0.647913717	0.514301613	0.625534204	0.627978036	0.581107665	0.62675612
411.75	56.65898	51.393837	56.462635	58.319237	0.647520609	0.513872362	0.62533137	0.62784262	0.580696486	0.626586995
413.1	56.61938	51.34947	56.441193	58.304775	0.647136076	0.51343585	0.625126722	0.627706875	0.580285963	0.626416799
414.45	56.580673	51.30432	56.41954	58.29027	0.646760215	0.512991634	0.624920061	0.627570727	0.579875924	0.626245394
415.8	56.54287	51.258415	56.397697	58.275726	0.646393131	0.51253999	0.624711586	0.627434213	0.57946656	0.6260729
417.15	56.506	51.211773	56.375668	58.26114	0.646035107	0.512081094	0.624501337	0.627297305	0.579058101	0.625899321
418.5	56.470062	51.164364	56.353447	58.2465	0.645686134	0.511614653	0.624289254	0.62715989	0.578650393	0.625724572
419.85	56.435078	51.116222	56.33105	58.23181	0.645346424	0.511141	0.624075492	0.627022005	0.578243712	0.625548749
421.2	56.40106	51.067318	56.30848	58.217068	0.645016095	0.510659849	0.623860079	0.626883633	0.577837972	0.625371856
422.55	56.368015	51.017654	56.28576	58.20227	0.644695213	0.510171222	0.623643234	0.626744734	0.577433217	0.625193984
423.9	56.335957	50.967278	56.262863	58.187416	0.644383916	0.509675589	0.6234247	0.62660531	0.577029753	0.625015005
425.25	56.304897	50.916138	56.239822	58.1725	0.64408231	0.509172439	0.623204791	0.626465305	0.576627375	0.624835048
426.6	56.27484	50.864265	56.21663	58.15752	0.643790444	0.508662078	0.622983441	0.626324698	0.576226261	0.62465407
427.95	56.245796	50.811646	56.19329	58.14248	0.643508414	0.508144377	0.622760679	0.626183528	0.575826395	0.624472104
429.3	56.217773	50.75829	56.169838	58.127373	0.643236298	0.507619425	0.622536848	0.62604173	0.575427862	0.624289289
430.65	56.190773	50.70422	56.14625	58.1122	0.642974117	0.507087448	0.622311718	0.625899312	0.575030782	0.624105515
432	56.164806	50.6494	56.122547	58.09696	0.642721966	0.506548092	0.622085492	0.625756265	0.574635029	0.623920878
433.35	56.13987	50.593876	56.098724	58.08165	0.642479827	0.50600181	0.621858119	0.625612561	0.574240818	0.62373534
434.7	56.11597	50.537605	56.074806	58.06627	0.642247747	0.505448178	0.62162984	0.6254682	0.573847963	0.62354902
436.05	56.093113	50.480637	56.050785	58.050816	0.642025796	0.504887688	0.621400579	0.625323144	0.573456742	0.623361861
437.4	56.07129	50.422924	56.02668	58.03529	0.641813885	0.504319869	0.621170515	0.625177413	0.573066877	0.623173964
438.75	56.050507	50.364525	56.002495	58.019695	0.641612073	0.503745301	0.620939688	0.625031033	0.572678687	0.622985361
440.1	56.030758	50.3054	55.97824	58.00403	0.641420302	0.503163589	0.620708192	0.624883997	0.572291946	0.622796095
441.45	56.012043	50.245552	55.953915	57.98828	0.641238571	0.502574765	0.620476029	0.624736163	0.571906668	0.622606096
442.8	55.994358	50.185017	55.92953	57.97246	0.641066842	0.501979181	0.620243293	0.624587672	0.571523011	0.622415483
444.15	55.977703	50.123795	55.905106	57.956577	0.640905115	0.501376838	0.620010185	0.62443859	0.571140976	0.622224387
445.5	55.962063	50.06187	55.88063	57.940617	0.640753244	0.500767578	0.61977658	0.624288785	0.570760411	0.622032682
446.85	55.947437	49.999245	55.856125	57.924576	0.640611219	0.500151431	0.619542699	0.624138219	0.570381325	0.621840459
448.2	55.93382	49.935936	55.8316	57.908466	0.640478992	0.499528555	0.619308626	0.623987006	0.570003773	0.621647816
449.55	55.921196	49.871937	55.807053	57.89228	0.640356407	0.49889889	0.619074344	0.62383508	0.569627649	0.621454712
450.9	55.909557	49.807266	55.782494	57.87602	0.640243388	0.498262613	0.618839948	0.623682459	0.569253001	0.621261203
452.25	55.898895	49.741917	55.75794	57.859684	0.640139855	0.497619666	0.618605598	0.623529125	0.568879761	0.621067362
453.6	55.8892	49.67591	55.73339	57.84328	0.640045712	0.496970245	0.618371288	0.623375152	0.568507979	0.62087322
454.95	55.880455	49.60926	55.70885	57.826805	0.639960795	0.496314498	0.618137072	0.623220513	0.568137646	0.620678793
456.3	55.87265	49.541924	55.684338	57.810253	0.639885005	0.495652001	0.617903124	0.623065151	0.567768503	0.620484138
457.65	55.86577	49.473946	55.65985	57.793633	0.639818197	0.494983188	0.617669405	0.622909151	0.567400692	0.620289278
459	55.8598	49.405334	55.635406	57.776943	0.639760226	0.494308137	0.617436106	0.622752494	0.567034181	0.6200943
460.35	55.854725	49.336067	55.61101	57.76018	0.639710945	0.493626642	0.617203265	0.622595152	0.566668794	0.619899208
461.7	55.850525	49.266163	55.586662	57.74335	0.639670161	0.492938879	0.616970882	0.622437181	0.56630452	0.619704031
463.05	55.847187	49.195652	55.562378	57.726456	0.639637748	0.492245145	0.61673911	0.622278609	0.565941446	0.619508859
464.4	55.844692	49.12451	55.538155	57.709488	0.63961352	0.491545202	0.61650792	0.622119342	0.565579361	0.619313631
465.75	55.84303	49.05278	55.51401	57.69246	0.639597382	0.490839474	0.616277474	0.621959513	0.565218428	0.619118494
467.1	55.842167	48.98043	55.48996	57.675365	0.639589002	0.490127647	0.616047936	0.621799054	0.564858324	0.618923495
468.45	55.842102	48.90753	55.465984	57.658207	0.63958837	0.489410408	0.615819103	0.621638004	0.564499389	0.618728554
469.8	55.8428	48.83401	55.44211	57.64098	0.639595148	0.488687069	0.615591244	0.621476307	0.564141108	0.618533776
471.15	55.84425	48.75993	55.41834	57.6237	0.639609228	0.48795822	0.615364378	0.621314112	0.563783724	0.618339245
472.5	55.846424	48.68526	55.39468	57.606346	0.639630339	0.487223566	0.615138561	0.621151222	0.563426953	0.618144892
473.85	55.849308	48.610043	55.37113	57.58894	0.639658344	0.486483531	0.614913795	0.620987844	0.563070938	0.61795082
475.2	55.852882	48.53429	55.34771	57.571476	0.639693049	0.485738222	0.614690269	0.620823922	0.562715636	0.617757096
476.55	55.85712	48.457996	55.324417	57.553947	0.639734202	0.484987591	0.614467955	0.62065939	0.562360896	0.617563673
477.9	55.862007	48.38116	55.301254	57.536366	0.639781657	0.484231627	0.614246882	0.62049437	0.562006642	0.617370626
479.25	55.86751	48.303867	55.278236	57.51873	0.639835093	0.483471167	0.614027193	0.620328833	0.56165313	0.617178013
480.6	55.873627	48.22606	55.255367	57.501045	0.639894492	0.482705649	0.613808926	0.620162837	0.56130007	0.616985882
481.95	55.880314	48.14774	55.23264	57.48329	0.639959426	0.481935084	0.613592014	0.619996184	0.560947255	0.616794099
483.3	55.887566	48.068954	55.210075	57.465492	0.640029846	0.481159935	0.613376649	0.619829126	0.56059489	0.616602888
484.65	55.89535	47.9897	55.187683	57.447643	0.640105432	0.480380181	0.613162934	0.619661591	0.560242806	0.616412263
486	55.903652	47.910007	55.165447	57.42974	0.640186048	0.479596108	0.612950709	0.619493548	0.559891078	0.616222128
487.35	55.912445	47.82989	55.143383	57.41179	0.640271431	0.478807863	0.612740125	0.619325064	0.559539647	0.616032595
488.7	55.921715	47.74934	55.121502	57.393787	0.640361447	0.478015358	0.612531288	0.619156083	0.559188403	0.615843685
490.05	55.931427	47.66841	55.099796	57.37574	0.640455755	0.477219115	0.612324121	0.618986689	0.558837435	0.615655405
491.4	55.94157	47.587067	55.078285	57.35764	0.640554248	0.476418808	0.612118815	0.618816797	0.558486528	0.615467806
492.75	55.95213	47.505432	55.05695	57.339504	0.64065679	0.475615628	0.611915189	0.618646567	0.558136209	0.615280878
494.1	55.96307	47.423397	55.035816	57.321323	0.640763022	0.474808513	0.611713481	0.618475915	0.557785767	0.615094698
495.45	55.974373	47.34104	55.01487	57.30309	0.640872779	0.473998229	0.611513567	0.618304775	0.557435504	0.614909171
496.8	55.98602	47.25835	54.994133	57.28481	0.640985877	0.47318467	0.611315649	0.618133194	0.557085273	0.614724421
498.15	55.997997	47.17541	54.9736	57.266495	0.641102178	0.47236865	0.611119677	0.617961284	0.556735414	0.614540481
499.5	56.010273	47.09216	54.953266	57.24813	0.641221384	0.471549581	0.610925605	0.617788905	0.556385482	0.614357255
500.85	56.022835	47.008686	54.933136	57.229733	0.641343366	0.470728308	0.610733479	0.617616225	0.556035837	0.614174852
502.2	56.035664	46.92496	54.91323	57.211285	0.641467941	0.469904555	0.610543492	0.617443067	0.555686248	0.61399328
503.55	56.048733	46.841087	54.89353	57.192806	0.641594847	0.469079357	0.610355471	0.617269618	0.555337102	0.613812544
504.9	56.06203	46.75702	54.874046	57.174286	0.641723967	0.468252249	0.610169511	0.617095784	0.554988108	0.613632647
506.25	56.07554	46.672794	54.854782	57.155727	0.641855155	0.467423577	0.609985651	0.616921584	0.554639366	0.613453617
507.6	56.089233	46.588463	54.835735	57.137127	0.641988119	0.466593872	0.609803862	0.616746999	0.554290996	0.61327543
508.95	56.1031	46.503994	54.816914	57.118484	0.642122774	0.46576281	0.60962423	0.616572011	0.553942792	0.61309812
510.3	56.11712	46.4195	54.7983	57.099808	0.642258914	0.464931501	0.609446574	0.616396712	0.553595208	0.612921643
511.65	56.13127	46.334965	54.77992	57.081097	0.642396317	0.464099789	0.609271151	0.616221086	0.553248053	0.612746118
513	56.145546	46.250374	54.76176	57.062347	0.642534943	0.463267526	0.609097827	0.616045093	0.552901235	0.61257146
514.35	56.15992	46.165836	54.74382	57.043556	0.642674521	0.462435785	0.608926604	0.615868715	0.552555153	0.61239766
515.7	56.174377	46.0813	54.726105	57.024723	0.642814905	0.461604063	0.608757528	0.615691943	0.552209484	0.612224736
517.05	56.188908	45.996906	54.708614	57.005856	0.642956007	0.460773738	0.60859059	0.615514852	0.551864873	0.612052721
518.4	56.203487	45.912537	54.69136	56.986946	0.643097575	0.45994366	0.608425914	0.615337358	0.551520617	0.611881636
519.75	56.218113	45.828392	54.674324	56.968006	0.6432396	0.459115785	0.608263318	0.615159581	0.551177692	0.61171145
521.1	56.23276	45.74441	54.65751	56.94903	0.643381829	0.458289513	0.608102841	0.614981467	0.550835671	0.611542154
522.45	56.247417	45.660664	54.640915	56.93001	0.643524155	0.457465564	0.607944455	0.61480294	0.550494859	0.611373697
523.8	56.262066	45.577133	54.624554	56.91095	0.643666403	0.45664373	0.607788302	0.614624038	0.550155066	0.61120617
525.15	56.276695	45.493896	54.608402	56.89185	0.643808457	0.455824789	0.607634143	0.61444476	0.549816623	0.611039451
